document_id,verb_type,verb,coreference_type,context,pronominalization
nw/wsj/13/wsj_1320,goal_source,take,other,"That level of production did n't take its toll on futures prices for the fourth quarter , when demand is traditionally strong .//But because first - quarter demand is normally the weakest of the year , several market participants say , OPEC production will have to decline to keep prices from eroding further .",other
nw/wsj/13/wsj_1375,goal_source,receive,source,"The fragile market received its biggest jolt last month from Campeau Corp. , which created its U.S. retailing empire with more than $ 3 billion in junk financing .//Campeau developed a cash squeeze that caused it to be tardy on some interest payments and to put its prestigious Bloomingdale 's department store chain up for sale .",non pronoun
nw/wsj/14/wsj_1458,source_goal,pay,other,"The Vatican , which denies any wrongdoing , paid $ 250 million to the Milan bank 's creditors as a `` goodwill gesture '' in 1985 .//Italian news reports said Mr. Carboni and a colleague obtained 1.2 billion lire in checks from a Vatican official , Pavel Hnilica .",other
nw/wsj/14/wsj_1474,source_goal,sell,other,"General Electric Co. recently sold off its interests in liquid - crystal displays to Thompson - CSF of France .//`` We found the market not developing as we thought it would , '' a GE spokesman says .",other
nw/wsj/14/wsj_1499,source_goal,send,other,"But with the impending passage of these new programs , Mr. Bush will surely be sending many people hurtling back into the regulatory thicket that he had helped cut back .//By 1986 , the number of federal regulators was down to about 103,000 .",other
nw/wsj/14/wsj_1461,goal_source,receive,other,"Under terms of the sale , Nuggets owner Sidney Shlenker could receive up to $ 11 million in additional payments from the franchise 's future earnings .//Messrs. Lee and Bynoe last July announced a deal that would have made them the first black principal owners of a major professional sports franchise .",other
nw/xinhua/03/chtb_0318,source_goal,hand,other,"Souya handed over the delegation flag of the Japanese delegation to the head of the delegation and Director of the Tokyo Handicapped Integrated Sports Center , Banminyan .//From this tight , orderly , warm and serious swearing in ceremony , this reporter felt that , the Japanese Handicapped Sports Team was a team that was well trained , disciplined and possessed fighting spirit .",other
nw/xinhua/03/chtb_0323,goal_source,learn,other,"Reporter Hepu Li learned from the external liaison department of the organizing committee of the Sixth Far East and South Pacific Region Handicapped Sports Meet : up till tonight , delegations from 31 countries and regions participating in the sports meet this time have already arrived in Beijing and moved into the athlete 's village .//These countries and regions are : Australia , Brunei , Taipei , China , Fiji , Hong Kong , India , Indonesia , Kiribati , South Korea , Laos , Macao , Malaysia , Maldives , Myanmar , Nauru , New Caledonia , New Zealand , Nui , Pakistan , Papua New Guinea , Philippines , Singapore , Solomon Islands , Sri Lanka , Thailand , Tonga , Turkmenistan , Vanuatu , Vietnam , Wallis and Futuna , West Samoa .",other
nw/xinhua/02/chtb_0222,goal_source,take,other,"For 16 years the children 's welfare institution has constantly taken care of and loved him .//Since last year , more than 3,000 yuan RMB has been spent for him only for paying tuition , buying materials and buying nutriments .",other
nw/xinhua/02/chtb_0264,goal_source,receive,other,"At the "" Parisian international meeting on assisting Vietnam "" held in November of last year , Vietnam totally received aid of 1.86 billion US dollars from such countries as Japan , France , Korea , Sweden , etc .//Insanally also expressed that the UN will strengthen its assistance program to Vietnam .",other
nw/xinhua/02/chtb_0232,goal_source,learn,other,"This reporter has learnt from the Archaeological Institute of Cultural Relics that at the beginning of April of this year , related experts discovered several hundred dinosaur bone fossils , including ribs , phalanges , etc. , between two river gravel layers at such places as Hutou Hill , Yangcheng Township , Xixia county , etc .//Because of long - term exposure at the ground 's surface , some are already broken .",other
nw/xinhua/02/chtb_0244,goal_source,receive,other,"This program has received full sponsorship from the Wellcome Company of UK .//Recently , the Ministry of Public Health signed an agreement with Wellcome , which will provide 1.5 million yuan RMB in the next three years to the Ministry of Public Health to use in carrying out this program .",other
nw/xinhua/02/chtb_0258,goal_source,take,other,"And the Chinese government takes a positive attitude regarding the issue of Chinese corporations coming to Kyrgyzstan to invest . ""//Premier Peng Li also said that China supports the maintenance of friendly relations among Central Asian countries and between them and Russia .",other
nw/xinhua/02/chtb_0265,goal_source,learn,other,"This reporter learned from the Hainan Province Transportation and Transport Department that the Hainan provincial government has recently selected Xufeng Tourism Development Company , Ltd. of Haikou , which is entrusted by EVREC International Company , Ltd. of Thailand , as the authorized investment operator and proprietor of the western expressway .//The project will start work next year , initially constructing the Haikou - Yangpu section and the Sanya City District section .",other
nw/xinhua/00/chtb_0046,goal_source,take,other,"This year , the entire province took new steps again in opening up to the outside world .//According to reports by concerned departments in Sichuan Province , from January to October of this year , the total output of the entire province 's imports and exports reached 1.927 billion US dollars , increasing by 9.3 % over the same period last year , and having foreign trade exports of 1.357 billion US dollars , increasing by 15.8 % over the same period last year .",other
nw/xinhua/00/chtb_0046,goal_source,take,other,"This year , Sichuan can take new steps in opening up to the outside world .//Its main experience is that the provincial government encourages the expansion of foreign trade export and adopts a series of preferential support policies to attract foreign capital , such as "" preferential policies in Sichuan Province for encouraging foreign investment "" , etc. that the province promulgated and implemented , providing foreign merchants with a preferential and lenient policy environment .",other
nw/xinhua/00/chtb_0074,source_goal,give,other,"The rise of Beilun port also gives impetus to the development of some local enterprises .//For example , the Haitian Machinery Manufacturing Co. Ltd. of Ningbo , which used to be a mill not worth looking at , uses the convenience of the port to continuously develop new export products to enter more than twenty countries such as the US , Spain , Greece , Australia , etc.",other
nw/xinhua/00/chtb_0062,goal_source,take,other,"The US side only took this as a small window for watching over Chinese markets .//Now , this multinational group has successively added investments of more than 20 million US dollars in Shanghai , and will develop Squibb -LRB- Shanghai -RRB- Pharmaceutical Company , Ltd. into its production and export center in the Asia - Pacific region .",other
nw/xinhua/00/chtb_0073,goal_source,learn,other,"The reporter learned from the conference of heads of chemical industry offices -LRB- bureaus -RRB- that convened in Beijing today that China 's chemical industry turned loss into gain in June and that , according to estimates , the annual profit and tax would achieve 18 billion yuan .//Among provinces and regions of the whole country , there were 27 provinces , autonomous regions and municipalities directly under the central government whose chemical gross output value increased somewhat compared with last year .",other
nw/xinhua/00/chtb_0026,goal_source,learn,other,"This reporter learned a few days ago from the recently convened working conference of Dalian City on its opening to the outside world held here that , in 1995 , the export volume of Dalian 's "" three - capital "" enterprises reached 1.44 billion US dollars , which was more than a half of the city 's export volume .//Dalian is one of China 's cities that resident foreign businessmen focus on most .",other
nw/xinhua/00/chtb_0058,source_goal,give,other,"The central government and the people of the whole country always gave strong backing to the special region 's government and the compatriots of Hong Kong .//We believed that Hong Kong could continue to maintain its position as a free port and a center of international finance , trade and shipping , and to keep its long - term prosperity and stability .",other
nw/xinhua/00/chtb_0096,source_goal,bring,other,"The construction of the Nanning - Kunming railway brings unprecedented opportunities for development to the four coastal cities .//The city of Fangchenggang has now developed to become one of the nation 's important pivotal ports , having 20 operating docks , among which 10 have berths above the 10,000 ton level .",other
nw/xinhua/00/chtb_0042,source_goal,hand,other,"The local government , in order to encourage investors , has handed the Jiujiang Railway Station yard , and part of the re-landscaped Longkai River region that Xiang Wang invested in the construction of , over to Xiang Wang to administer and development .//Some people predict that , with the further opening up and development of Jiujiang , Xiang Wang will be able to earn considerable profits from the land allocated to him by the government .",other
nw/xinhua/00/chtb_0047,goal_source,learn,other,"This reporter learned from the Foreign Friendship Association Exchange Conference in some Chinese provinces and cities , which was held in Hunan recently , that China already has about 200 cities that have established more than 800 pairs of foreign friendship cities with more than 500 cities in over 80 countries of the world .//Huiluo Bi , director of the business office of the Chinese People 's Foreign Friendship Association said that "" the friendship cities have enhanced understanding and friendship everywhere between China and foreign countries .",other
nw/xinhua/00/chtb_0085,goal_source,learn,other,"The reporter learned from Tianjin Customs that recently , twenty foreign - funded enterprises , such as GE Semiconductors -LRB- China -RRB- Co. , Ltd. , etc. , passed the inspection of Tianjin Customs and became bonded factories that enjoy preferential policies .//As of now , Tianjin economic and technological development zone has 99 foreign - funded enterprises that have become bonded factories .",other
nw/xinhua/00/chtb_0001,goal_source,receive,source,"In spite of the fact that of the regulatory documents that the Pudong new region has formulated , some are relatively "" crude "" and some are still only provisional regulations awaiting step - by - step completion as they are put into practice , nevertheless , this kind of approach , with the legal system tightly coupled with economic and social activities , has received positive comments from domestic and foreign investors .//They believe that in coming to the Pudong new region to invest there is methodicalness and attention to rules in the handling of business , and interests can receive safeguards .",pronoun
nw/xinhua/01/chtb_0183,source_goal,give,source,"At the cocktail party , ambassador Cai gave a warm speech to elders and brothers abroad who have always shown concern in the construction undertaking in the motherland .//He emphatically introduced our country 's achievements during the seventh ' Five - year Plan ' , and the guiding principles of the three steps for achieving modernization .",pronoun
nw/xinhua/01/chtb_0157,goal_source,learn,other,"This reporter learned from the 15th Guangzhou People 's Representative Congress , that the main targets for Guangzhou 's national economic social development this year are : to seek speed in stability , to liven up in apprehension , to strengthen management and grow effectively .//This year , China 's macro-economic policy will maintain continuity , stability and require flexibility .",other
nw/xinhua/01/chtb_0135,goal_source,learn,other,"These reporters learned from the Minsheng Bank of China that , in the two years since the establishment of the Minsheng Bank of China , business has developed rapidly .//Currently , the Minsheng Bank 's total scale of assets has exceeded 20 billion yuan , increased 10 times compared with when it opened for business .",other
nw/xinhua/01/chtb_0105,goal_source,learn,other,This reporter learned from parties concerned that the number of employees in foreign invested enterprises spread all over China has reached 17.5 million people .//Attracting foreign investment has become an effective method in relieving employment pressure for this country who has the largest population in the world .,other
nw/xinhua/01/chtb_0184,source_goal,give,source,"Before the traditional festival of the Chinese New Year , Qizhen Zhu , the Chinese ambassador to the US , gave a video - recorded speech to overseas Chinese and Chinese people in the US , wishing them a happy New Year .//In his speech , Ambassador Zhu presented to the overseas Chinese and Chinese people in the US that , during the past year , China has maintained the policy of reform and opening up , and adhered to the socialist road , having made new achievements in the economy and has further enhanced the political stability and the social stability of the whole country .",non pronoun
nw/xinhua/01/chtb_0103,source_goal,pay,other,"At the same time , the Bank of China has also paid attention to bringing all advantages into full play , actively developing the work of marketing ; making the traditional business of international settlement continue to maintain an advantageous position in furious market competition ; and also gained the new development of intermediate services such as foreign exchange settlement and sales , credit cards , agents , substitute charges , etc .//It was learned that the amount of foreign exchange settlement and sales of the bank respectively reached 91.07 billion US dollars and 47.1 billion US dollars last year ; the amount of business of international trade settlement was 139.857 billion US dollars for the whole year .",other
nw/xinhua/01/chtb_0164,goal_source,receive,goal,"The China Economic and Trade Co-operation Information Network Center receives leadership from the State Development Planning Commission and the China Information Association , and is jointly organized and built by economic co-ordination departments of some Chinese provincial and municipal governments .//At the annual Spring and Autumn China Export Commodity Trading Fair , the Network Center also regularly holds merchant invitation meetings , taking advantage of the opportunity of traveling merchants from various countries gathering for the Guangzhou Fair , to organize and launch economy and trade co-operation project talks .",non pronoun
nw/xinhua/01/chtb_0148,goal_source,get,goal,"He gets the latest information on the "" Two Congresses "" from papers and TV .//He said , in the "" Government Work Report "" Prime Minister Peng Li mentioned that priority must be on the development of infrastructure and of the economy of the Central and Western regions .",pronoun
nw/xinhua/01/chtb_0194,goal_source,receive,other,"In the ideological and political work meeting of village and township corporations from the entire country held today at the Great Hall of the People , advanced ideological and political work units of 102 village and township corporations received joint commendations from the Central Propaganda Department and Ministry of Agriculture .//Standing Committee Member of the CCP Politburo , Ruihuan Li , State Council member , Junsheng Chen and Minister of Central Propaganda Ministry Renzhi Wang , Minister of Agriculture Ministry Zhongyi Liu , etc. attended the meeting and presented prizes to representatives of advanced units .",other
