subject_id,condition,text,referents,prompt,relation,connective,itemID,stimulusID,annotated_nm,response,pronominalization
10665345,LIST6,"Hailey told her daughter what to ask for. After that,","[""Hailey"",""her daughter""]",bare,Narration,varied,19.0,98.0,0,Hailey went to the shop to buy the ingredients.,non_pro
10665345,LIST6,"The Iran-Contra judge Harold H. Greene agreed to allow Mr. Poindexter to subpoena the personal papers of ex-President Reagan, ruling that there was sufficient evidence that the data would be important to the defense. But he","[""The Iran - Contra judge Harold H. Greene"",""Mr. Poindexter""]",pronoun,Contrast,original,29.0,129.0,1,was bluntly turned down due to confidenciality,pro
10665345,LIST6,William was afraid and refused to kill Saul. So,"[""William"",""Saul""]",bare,Result,original,30.0,78.0,1,Saul escaped and he killed again.,non_pro
10665345,LIST6,"President Clinton at that meeting did press the Crown Prince to cooperate with the FBI. However, he","[""President Clinton"",""the Crown Prince""]",pronoun,Contrast,varied,27.0,160.0,0,met with resistance from the British Embassy,pro
10665345,LIST6,Philip went and told Andrew. So,"[""Philip"",""Andrew""]",bare,Result,varied,3.0,11.0,1,Andrew went and told Elizabeth,non_pro
10665345,LIST6,"At noon Friday, Patrick Buchanan advised Richard Rahn, the Chamber's chief economist, that the White House would not agree to a budget reconciliation bill unless it had firm assurances that a vote on substance would be permitted in the Senate. Two hours later, he","[""Patrick Buchanan"",""Richard Rahn, the Chamber's chief economist""]",pronoun,Narration,original,8.0,103.0,0, got the vote passed through the senate,pro
10665345,LIST6,Peter criticized Jeffery for saying these things. So,"[""Peter"",""Jeffery""]",bare,Result,varied,26.0,47.0,1, Jeffery cut all contact with Peter,non_pro
10665345,LIST6,"Senate Majority Leader George Mitchell (D-Maine), who has been the most prominent Democratic critic of Mr. Bush's handling of the Soviet relationship, praised the president for arranging the meeting. After that, he","[""Senate Majority Leader George Mitchell (D-Maine)"",""the president""]",pronoun,Narration,varied,10.0,134.0,0,fully backed the presidents plans,pro
10665345,LIST6,"Charles got up, left everything, and followed Thomas. However,","[""Charles"",""Thomas""]",bare,Contrast,varied,7.0,21.0,0,he returned later after Thomas told him to go back.,pro
10665345,LIST6,"United Nations Secretary General Kofi Annan today discussed plans for the summit with the host, Egyptian President Hosni Mubarak. So he","[""United Nations Secretary General Kofi Annan"",""the host, Egyptian President Hosni Mubarak""]",pronoun,Result,varied,1.0,83.0,0,arrives in the country later today.,pro
10665345,LIST6,"Fortunately President Hu Jintao was magnanimous enough not to take it to heart, and gave Canadian Prime Minister Stephen Harper the honor of a 15-minute meeting. So","[""President Hu Jintao"",""Canadian Prime Minister Stephen Harper""]",bare,Result,varied,18.0,42.0,3,the fall out and crisis was averted,non_pro
10665345,LIST6,Joseph served Nicolas for three years. But he,"[""Joseph"",""Nicolas""]",pronoun,Contrast,varied,6.0,124.0,0,had had enough of his demanding boss and resigned,pro
10665345,LIST6,"Jose gave the silver and the gold to Peter. After that,","[""Jose"",""Pater""]",bare,Narration,varied,24.0,62.0,2,they sold it to pay dads medical bills,pro
10665345,LIST6,"In 1975, Mr. Pamplin enticed Mr. Hahn into joining the company as executive vice president in charge of chemicals; the move befuddled many in Georgia-Pacific who didn't believe a university administrator could make the transition to the corporate world. So he","[""Mr. Pamplin"",""Mr. Hahn""]",pronoun,Result,varied,20.0,119.0,1,has proved  the majority wrong with his succsess,pro
10665345,LIST6,John felt sorry for the man. But,"[""John"",""the man""]",bare,Contrast,varied,22.0,88.0,0,he couldn't afford to help him,pro
10665345,LIST6,"Jack said to another man, ""Follow me!"" Therefore, he","[""Jack"",""another man""]",pronoun,Result,varied,21.0,150.0,0,became the unofficial leader,pro
10665345,LIST6,"Mr. Brady was quickly on the phone with Mr. Mullins, who in turn was talking with the chairmen of the New York and Chicago exchanges. However,","[""Mr. Brady"",""Mr. Mullins""]",bare,Contrast,varied,5.0,16.0,3,the situation did not change,non_pro
10665345,LIST6,Adam refused to stop chasing Leo. But he,"[""Adam"",""Leo""]",pronoun,Contrast,varied,11.0,165.0,0,knew Leo didn't love him back,pro
10665345,LIST6,"Benjamin Netanyahu has recently moved ahead of Ehud Barak in popularity polls. Afterwards,","[""Benjamin Netanyahu"",""Ehud Barak""]",bare,Narration,varied,13.0,31.0,3,it proved that the public vote with their hearts,pro
10665345,LIST6,Felix made a sign for Paul to speak. So he,"[""Felix"",""Paul""]",pronoun,Result,original,16.0,155.0,0,stood up and moved to the podium,pro
10665345,LIST6,"Christian Hummer overtook Austrian David Kriner who placed second in the ski jump after about one kilometer. Therefore,","[""Christian Hummer"",""Austrian David Kriner who placed second in the ski jump after about one kilometer""]",bare,Result,varied,2.0,6.0,0,he has won his sixth gold medal,pro
10665345,LIST6,"For balance, and in hopes of gaining some disaffected centrist votes, Mr. Papandreou managed to attract Mr. Makris, a former New Democracy Party representative and known political enemy of Mr. Mitsotakis. After that, he","[""Mr. Papandreou "",""Mr. Makris""]",pronoun,Narration,varied,17.0,170.0,1,gave a good challenge to the opposition,pro
10665345,LIST6,David was moving as quickly as possible to get away from Saul. But,"[""David"",""Saul""]",bare,Contrast,original,15.0,52.0,1,Saul had him in his sights and wouldn't let him go,non_pro
10665345,LIST6,"John had fought against Hector. After that, he","[""John"",""Hector""]",pronoun,Narration,varied,23.0,139.0,0,finally gave up,pro
10665345,LIST6,David left the food with the man who kept supplies. Then,"[""David"",""the man who kept supplies""]",bare,Narration,original,9.0,26.0,0,he returned to his tent for the night,pro
10665345,LIST6,"David had just let Leo leave in peace. Next, he","[""David"",""Leo""]",pronoun,Narration,varied,14.0,175.0,0,resigned himself to the fact he was all alone,pro
16379415,LIST1,"Jack said to another man, ""Follow me!"" After that,","[""Jack"",""another man""]",bare,Narration,varied,21.0,68.0,2,the man complied,non_pro
16379415,LIST1,"Senior U.S official James O'Brien will hold talks, probably behind closed doors, with President Vojislav Kostunica. However, he","[""Senoir U.S. official James O'Brien"",""President Vojislav Kostunica""]",pronoun,Contrast,varied,28.0,166.0,0,was not keen on doing so,pro
16379415,LIST1,"Joseph served Nicolas for three years. Therefore,","[""Joseph"",""Nicolas""]",bare,Result,varied,6.0,17.0,0,he became trusted,pro
16379415,LIST1,"Christian Hummer overtook Austrian David Kriner who placed second in the ski jump after about one kilometer. Therefore, he","[""Christian Hummer"",""Austrian David Kriner who placed second in the ski jump after about one kilometer""]",pronoun,Result,varied,2.0,89.0,0,was in fourth place,pro
16379415,LIST1,Adam refused to stop chasing Leo. So,"[""Adam"",""Leo""]",bare,Result,original,11.0,84.0,1,leo put a restraining order against him,non_pro
16379415,LIST1,"Charles got up, left everything, and followed Thomas. However, he","[""Charles"",""Thomas""]",pronoun,Contrast,varied,7.0,130.0,0,regretted this immediately,pro
16379415,LIST1,John had fought against Hector. But,"[""John"",""Hector""]",bare,Contrast,original,23.0,58.0,0,he could not prevail,pro
16379415,LIST1,"Jose gave the silver and the gold to Peter. After that, he","[""Jose"",""Peter""]",pronoun,Narration,varied,24.0,140.0,0,kept the bronze for himself,pro
16379415,LIST1,"In 1975, Mr. Pamplin enticed Mr. Hahn into joining the company as executive vice president in charge of chemicals; the move befuddled many in Georgia-Pacific who didn't believe a university administrator could make the transition to the corporate world. After that,","[""Mr. Pamplin"",""Mr. Hahn""]",bare,Narration,varied,20.0,37.0,3,everyone was pleasantly surprised,pro
16379415,LIST1,"Benjamin Netanyahu has recently moved ahead of Ehud Barak in popularity polls. Afterwards, he","[""Benjamin Netanyahu"",""Ehud Barak""]",pronoun,Narration,varied,13.0,109.0,0,sounded pompous,pro
16379415,LIST1,"For balance, and in hopes of gaining some disaffected centrist votes, Mr. Papandreou managed to attract Mr. Makris, a former New Democracy Party representative and known political enemy of Mr. Mitsotakis. However,","[""Mr. Papandreou "",""Mr. Makris""]",bare,Contrast,varied,17.0,63.0,2,this would have to handled well.,pro
16379415,LIST1,David was moving as quickly as possible to get away from Saul. But he,"[""David"",""Saul""]",pronoun,Contrast,original,15.0,135.0,0,was unfit,pro
16379415,LIST1,"United Nations Secretary General Kofi Annan today discussed plans for the summit with the host, Egyptian President Hosni Mubarak. Afterwards,","[""United Nations Secretary General Kofi Annan"",""the host, Egyptian President Hosni Mubarak""]",bare,Narration,original,1.0,1.0,0,he flew to Washington,pro
16379415,LIST1,"And Lehia's been with her mom for two months. After that, she","[""Lehia"",""her mom""]",pronoun,Narration,varied,12.0,145.0,0,returns to her Dad,pro
16379415,LIST1,Peter continued talking with Charlie. Then,"[""Peter"",""Charlie""]",bare,Narration,original,25.0,32.0,0,the beer slowed his thoughts,non_pro
16379415,LIST1,William was afraid and refused to kill Saul. So he,"[""William"",""Saul""]",pronoun,Result,original,30.0,161.0,0,ran away,pro
16379415,LIST1,David had just let Leo leave in peace. But,"[""David"",""Leo""]",bare,Contrast,varied,14.0,94.0,0,he resented him,pro
16379415,LIST1,John felt sorry for the man. But he,"[""John"",""the man""]",pronoun,Contrast,varied,22.0,171.0,0,had no time to waste,pro
16379415,LIST1,"The Iran-Contra judge Harold H. Greene agreed to allow Mr. Poindexter to subpoena the personal papers of ex-President Reagan, ruling that there was sufficient evidence that the data would be important to the defense. So","[""The Iran - Contra judge Harold H. Greene"",""Mr. Poindexter""]",bare,Result,varied,29.0,48.0,3,reported the New York Times,zero
16379415,LIST1,"Hailey told her daughter what to ask for. After that, she","[""Hailey"",""her daughter""]",pronoun,Narration,varied,19.0,176.0,1,felt better,pro
16379415,LIST1,"Senate Majority Leader George Mitchell (D-Maine), who has been the most prominent Democratic critic of Mr. Bush 's handling of the Soviet relationship, praised the president for arranging the meeting. But","[""Senate Majority Leader George Mitchell (D-Maine)"",""the president""]",bare,Contrast,original,10.0,27.0,0,secretly regretted it,zero
16379415,LIST1,Philip went and told Andrew. So he,"[""Philip"",""Andrew""]",pronoun,Result,varied,3.0,120.0,0,also told Anne,pro
16379415,LIST1,"Mark Felt sends this memo to the acting FBI director Al Patrick Grey. As a result,","[""Mark Felt"",""the acting FBI director Al Patrick Grey""]",bare,Result,varied,4.0,12.0,3,she would be sacked,pro
16379415,LIST1,"Fortunately President Hu Jintao was magnanimous enough not to take it to heart, and gave Canadian Prime Minister Stephen Harper the honor of a 15-minute meeting. So he","[""President Hu Jintao"",""Canadian Prime Minister Stephen Harper""]",pronoun,Result,varied,18.0,125.0,0,tried to make good progress,pro
16379415,LIST1,President Clinton at that meeting did press the Crown Prince to cooperate with the FBI. So,"[""President Clinton"",""the Crown Prince""]",bare,Result,original,27.0,53.0,2,he tried his best,pro
16379415,LIST1,David left the food with the man who kept supplies. Then he,"[""David"",""the man who kept supplies""]",pronoun,Narration,original,9.0,104.0,0,went to get some more,pro
16379415,LIST1,"At noon Friday, Patrick Buchanan advised Richard Rahn, the Chamber 's chief economist, that the White House would not agree to a budget reconciliation bill unless it had firm assurances that a vote on substance would be permitted in the Senate. However,","[""Patrick Buchanan"",""Richard Rahn, the Chamber's chief economist""]",bare,Contrast,varied,8.0,22.0,3,an impasse would not work,non_pro
16379415,LIST1,Peter criticized Jeffery for saying these things. So he,"[""Peter"",""Jeffery""]",pronoun,Result,varied,26.0,156.0,1,sulked for at least an hour,pro
16379415,LIST1,"Felix made a sign for Paul to speak. After that,","[""Felix"",""Paul""]",bare,Narration,varied,16.0,73.0,1,his confidence returned,possessive_pro
16379415,LIST1,"Mr. Brady was quickly on the phone with Mr. Mullins, who in turn was talking with the chairmen of the New York and Chicago exchanges. However, he","[""Mr. Brady"",""Mr. Mullins""]",pronoun,Contrast,varied,5.0,99.0,0,has other things on his mind,pro
3225365,LIST2,"And Lehia's been with her mom for two months. However,","[""Lehia"",""her mom""]",bare,Contrast,varied,12.0,141.0,0,she will be moving out next week,pro
3225365,LIST2,Peter continued talking with Charlie. Then he,"[""Peter"",""Charlie""]",pronoun,Narration,original,25.0,38.0,3,went home,pro
3225365,LIST2,"Hailey told her daughter what to ask for. However,","[""Hailey"",""her daughter""]",bare,Contrast,varied,19.0,177.0,0,she chose something else,pro
3225365,LIST2,"United Nations Secretary General Kofi Annan today discussed plans for the summit with the host, Egyptian President Hosni Mubarak. Afterwards, he","[""United Nations Secretary General Kofi Annan"",""the host, Egyptian President Hosni Mubarak""]",pronoun,Narration,original,1.0,2.0,3,ate dinner,pro
3225365,LIST2,Jose gave the silver and the gold to Peter. But,"[""Jose"",""Pater""]",bare,Contrast,original,24.0,105.0,0,kept the diamonds,zero
3225365,LIST2,David had just let Leo leave in peace. But he,"[""David"",""Leo""]",pronoun,Contrast,varied,14.0,172.0,3,would make him make the hours up,pro
3225365,LIST2,"Benjamin Netanyahu has recently moved ahead of Ehud Barak in popularity polls. However,","[""Benjamin Netanyahu"",""Ehud Barak""]",bare,Contrast,original,13.0,69.0,3,things could change,non_pro
3225365,LIST2,President Clinton at that meeting did press the Crown Prince to cooperate with the FBI. So he,"[""President Clinton"",""the Crown Prince""]",pronoun,Result,original,27.0,126.0,0,wouldnt get in trouble,pro
3225365,LIST2,"Charles got up, left everything, and followed Thomas. So","[""Charles"",""Thomas""]",bare,Result,varied,7.0,59.0,2,they could go explore,pro
3225365,LIST2,John had fought against Hector. But he,"[""John"",""Hector""]",pronoun,Contrast,original,23.0,100.0,0,was new to karate,pro
3225365,LIST2,"Senior U.S official James O'Brien will hold talks, probably behind closed doors, with President Vojislav Kostunica. So","[""Senoir U.S. official James O'Brien"",""President Vojislav Kostunica""]",bare,Result,original,28.0,131.0,2,they can discuss important matters,pro
3225365,LIST2,"Jack said to another man, ""Follow me!"" After that, he","[""Jack"",""another man""]",pronoun,Narration,varied,21.0,110.0,0,ran off,pro
3225365,LIST2,"Fortunately President Hu Jintao was magnanimous enough not to take it to heart, and gave Canadian Prime Minister Stephen Harper the honor of a 15-minute meeting. After that,","[""President Hu Jintao"",""Canadian Prime Minister Stephen Harper""]",bare,Narration,varied,18.0,79.0,2,they put their differences aside,pro
3225365,LIST2,"Felix made a sign for Paul to speak. After that, he","[""Felix"",""Paul""]",pronoun,Narration,varied,16.0,146.0,0,listened to him,pro
3225365,LIST2,David was moving as quickly as possible to get away from Saul. So,"[""David"",""Saul""]",bare,Result,varied,15.0,95.0,0,he could get the last seat on the train,pro
3225365,LIST2,"At noon Friday, Patrick Buchanan advised Richard Rahn, the Chamber's chief economist, that the White House would not agree to a budget reconciliation bill unless it had firm assurances that a vote on substance would be permitted in the Senate. However, he","[""Patrick Buchanan"",""Richard Rahn, the Chamber's chief economist""]",pronoun,Contrast,varied,8.0,28.0,0,was hopeful an agreement could be made,pro
3225365,LIST2,"Peter criticized Jeffery for saying these things. After that,","[""Peter"",""Jeffery""]",bare,Narration,varied,26.0,115.0,2,they agreed to disagree,pro
3225365,LIST2,"The Iran-Contra judge Harold H. Greene agreed to allow Mr. Poindexter to subpoena the personal papers of ex-President Reagan, ruling that there was sufficient evidence that the data would be important to the defense. So he","[""The Iran - Contra judge Harold H. Greene"",""Mr. Poindexter""]",pronoun,Result,varied,29.0,90.0,1,was able to have them released,pro
3225365,LIST2,"William was afraid and refused to kill Saul. Shortly afterwards,","[""William"",""Saul""]",bare,Narration,varied,30.0,151.0,2,they made freinds,pro
3225365,LIST2,"In 1975, Mr. Pamplin enticed Mr. Hahn into joining the company as executive vice president in charge of chemicals; the move befuddled many in Georgia-Pacific who didn't believe a university administrator could make the transition to the corporate world. After that, he","[""Mr. Pamplin"",""Mr. Hahn""]",pronoun,Narration,varied,20.0,74.0,1,did a surprisingly good job,pro
3225365,LIST2,Christian Hummer overtook Austrian David Kriner who placed second in the ski jump after about one kilometer. Two kilometers later,"[""Christian Hummer"",""Austrian David Kriner who placed second in the ski jump after about one kilometer""]",bare,Narration,original,2.0,7.0,0,he won,pro
3225365,LIST2,"Mark Felt sends this memo to the acting FBI director Al Patrick Grey. As a result, he","[""Mark Felt"",""the acting FBI director Al Patrick Grey.""]",pronoun,Result,varied,4.0,18.0,1,had something to read,pro
3225365,LIST2,Philip went and told Andrew. Then,"[""Philip"",""Andrew""]",bare,Narration,original,3.0,43.0,2,they had lunch,pro
3225365,LIST2,Adam refused to stop chasing Leo. So he,"[""Adam"",""Leo""]",pronoun,Result,original,11.0,162.0,0,would win the game of tag,pro
3225365,LIST2,"Mr. Brady was quickly on the phone with Mr. Mullins, who in turn was talking with the chairmen of the New York and Chicago exchanges. So","[""Mr. Brady"",""Mr. Mullins""]",bare,Result,varied,5.0,23.0,0,he could arrange something,pro
3225365,LIST2,"Senate Majority Leader George Mitchell (D-Maine), who has been the most prominent Democratic critic of Mr. Bush's handling of the Soviet relationship, praised the president for arranging the meeting. But he","[""Senate Majority Leader George Mitchell (D-Maine)"",""the president""]",pronoun,Contrast,original,10.0,64.0,0,still doesnt like him,pro
3225365,LIST2,David left the food with the man who kept supplies. But,"[""David"",""the man who kept supplies""]",bare,Contrast,varied,9.0,33.0,0,took the compass,zero
3225365,LIST2,"Joseph served Nicolas for three years. Therefore, he","[""Joseph"",""Nicolas""]",pronoun,Result,varied,6.0,54.0,0,was a good employee,pro
3225365,LIST2,John felt sorry for the man. So,"[""John"",""the man""]",bare,Result,original,22.0,167.0,0,he gave him some money,pro
3225365,LIST2,"For balance, and in hopes of gaining some disaffected centrist votes, Mr. Papandreou managed to attract Mr. Makris, a former New Democracy Party representative and known political enemy of Mr. Mitsotakis. However, he","[""Mr. Papandreou "",""Mr. Makris""]",pronoun,Contrast,varied,17.0,136.0,0,is still not confident,pro
5139145,LIST4,"Benjamin Netanyahu has recently moved ahead of Ehud Barak in popularity polls. As a result,","[""Benjamin Netanyahu"",""Ehud Barak""]",bare,Result,varied,13.0,71.0,0,he will win the election.,pro
5139145,LIST4,John had fought against Hector. So he,"[""John"",""Hector""]",pronoun,Result,varied,23.0,102.0,0,decided to try and make peace.,pro
5139145,LIST4,"Mr. Brady was quickly on the phone with Mr. Mullins, who in turn was talking with the chairmen of the New York and Chicago exchanges. Later,","[""Mr. Brady"",""Mr. Mullins""]",bare,Narration,original,5.0,19.0,2,they decided to meet together.,pro
5139145,LIST4,"At noon Friday, Patrick Buchanan advised Richard Rahn, the Chamber's chief economist, that the White House would not agree to a budget reconciliation bill unless it had firm assurances that a vote on substance would be permitted in the Senate. Therefore, he","[""Patrick Buchanan"",""Richard Rahn, the Chamber's chief economist""]",pronoun,Result,varied,8.0,30.0,0, will submit his evidence again next time.,pro
5139145,LIST4,"David was moving as quickly as possible to get away from Saul. Later,","[""David"",""Saul""]",bare,Narration,varied,15.0,91.0,2, he passed him the ball.,pro
5139145,LIST4,Mark Felt sends this memo to the acting FBI director Al Patrick Grey. And then he,"[""Mark Felt"",""the acting FBI director Al Patrick Grey.""]",pronoun,Narration,original,4.0,14.0,0,left the country.,pro
5139145,LIST4,Peter criticized Jeffery for saying these things. But,"[""Peter"",""Jeffery""]",bare,Contrast,original,26.0,117.0,2,secretly he agreed with him.,pro
5139145,LIST4,David had just let Leo leave in peace. So he,"[""David"",""Leo""]",pronoun,Result,original,14.0,174.0,2,called him later on the phone.,pro
5139145,LIST4,Hailey told her daughter what to ask for. So,"[""Hailey"",""her daughter""]",bare,Result,original,19.0,179.0,2,her daughter asked her dad for her birthday present.,non_pro
5139145,LIST4,"President Clinton at that meeting did press the Crown Prince to cooperate with the FBI. Later, he","[""President Clinton"",""the Crown Prince""]",pronoun,Narration,varied,27.0,122.0,0,gave additional evidence for the case.,pro
5139145,LIST4,"Fortunately President Hu Jintao was magnanimous enough not to take it to heart, and gave Canadian Prime Minister Stephen Harper the honor of a 15-minute meeting. However,","[""President Hu Jintao"",""Canadian Prime Minister Stephen Harper""]",bare,Contrast,original,18.0,81.0,2,when they met it did not go well.,pro
5139145,LIST4,Felix made a sign for Paul to speak. But he,"[""Felix"",""Paul""]",pronoun,Contrast,varied,16.0,148.0,1,wasn't ready.,pro
5139145,LIST4,"Charles got up, left everything, and followed Thomas. Then","[""Charles"",""Thomas""]",bare,Narration,original,7.0,55.0,2,they went back outside.,pro
5139145,LIST4,"Peter continued talking with Charlie. However, he","[""Peter"",""Charlie""]",pronoun,Contrast,varied,25.0,40.0,2,felt they had probably said enough about it already.,pro
5139145,LIST4,Philip went and told Andrew. But,"[""Philip"",""Andrew""]",bare,Contrast,varied,3.0,45.0,2,Andrew wished he hadn't told him.,non_pro
5139145,LIST4,"In 1975, Mr. Pamplin enticed Mr. Hahn into joining the company as executive vice president in charge of chemicals; the move befuddled many in Georgia-Pacific who didn't believe a university administrator could make the transition to the corporate world. But he","[""Mr. Pamplin"",""Mr. Hahn""]",pronoun,Contrast,original,20.0,76.0,0,was actually very efficient.,pro
5139145,LIST4,David left the food with the man who kept supplies. So,"[""David"",""the man who kept supplies""]",bare,Result,varied,9.0,35.0,1,the man left it in the freezer.,non_pro
5139145,LIST4,Joseph served Nicolas for three years. Then he,"[""Joseph"",""Nicolas""]",pronoun,Narration,original,6.0,50.0,0,got promoted.,pro
5139145,LIST4,"Senior U.S official James O'Brien will hold talks, probably behind closed doors, with President Vojislav Kostunica. After that,","[""Senoir U.S. official James O'Brien"",""President Vojislav Kostunica""]",bare,Narration,varied,28.0,127.0,2,they will make a press release.,pro
5139145,LIST4,"Jack said to another man, ""Follow me!"" But he","[""Jack"",""another man""]",pronoun,Contrast,original,21.0,112.0,1,didn't want to.,pro
5139145,LIST4,"Christian Hummer overtook Austrian David Kriner who placed second in the ski jump after about one kilometer. However,","[""Christian Hummer"",""Austrian David Kriner who placed second in the ski jump after about one kilometer""]",bare,Contrast,varied,2.0,9.0,0,he fell down later.,pro
5139145,LIST4,"Senate Majority Leader George Mitchell (D-Maine), who has been the most prominent Democratic critic of Mr. Bush's handling of the Soviet relationship, praised the president for arranging the meeting. Therefore, he","[""Senate Majority Leader George Mitchell (D-Maine)"",""the president""]",pronoun,Result,varied,10.0,66.0,0,will also attend it.,pro
5139145,LIST4,"John felt sorry for the man. Later,","[""John"",""the man""]",bare,Narration,varied,22.0,163.0,0,he changed his mind.,pro
5139145,LIST4,"Adam refused to stop chasing Leo. Shortly afterwards, he","[""Adam"",""Leo""]",pronoun,Narration,varied,11.0,158.0,0,apologised for doing so.,pro
5139145,LIST4,And Lehia's been with her mom for two months. So,"[""Lehia"",""her mom""]",bare,Result,original,12.0,143.0,3,her Dad misses her.,possessive_pro
5139145,LIST4,"For balance, and in hopes of gaining some disaffected centrist votes, Mr. Papandreou managed to attract Mr. Makris, a former New Democracy Party representative and known political enemy of Mr. Mitsotakis. Thus, he","[""Mr. Papandreou "",""Mr. Makris""]",pronoun,Result,original,17.0,138.0,0,will ask some controversial questions.,pro
5139145,LIST4,Jose gave the silver and the gold to Peter. So,"[""Jose"",""Pater""]",bare,Result,varied,24.0,107.0,1,Peter put it in the safe.,non_pro
5139145,LIST4,"The Iran-Contra judge Harold H. Greene agreed to allow Mr. Poindexter to subpoena the personal papers of ex-President Reagan, ruling that there was sufficient evidence that the data would be important to the defense. And then he","[""The Iran - Contra judge Harold H. Greene"",""Mr. Poindexter""]",pronoun,Narration,varied,29.0,86.0,0,used the evidence to defend the case.,pro
5139145,LIST4,"William was afraid and refused to kill Saul. However,","[""William"",""Saul""]",bare,Contrast,varied,30.0,153.0,2,Saul attacked him with a knife.,non_pro
5139145,LIST4,"United Nations Secretary General Kofi Annan today discussed plans for the summit with the host, Egyptian President Hosni Mubarak. However, he","[""United Nations Secretary General Kofi Annan"",""the host, Egyptian President Hosni Mubarak""]",pronoun,Contrast,varied,1.0,4.0,0,has not decided yet.,pro
14649618,LIST5,"Jack said to another man, ""Follow me!"" Therefore,","[""Jack"",""another man""]",bare,Result,varied,21.0,113.0,1,he followed him.,pro
14649618,LIST5,"Fortunately President Hu Jintao was magnanimous enough not to take it to heart, and gave Canadian Prime Minister Stephen Harper the honor of a 15-minute meeting. However, he","[""President Hu Jintao"",""Canadian Prime Minister Stephen Harper""]",pronoun,Contrast,original,18.0,82.0,0,forgot to shake his hand/,pro
14649618,LIST5,Felix made a sign for Paul to speak. So,"[""Felix"",""Paul""]",bare,Result,original,16.0,149.0,1,Paul thanked him.,non_pro
14649618,LIST5,And Lehia's been with her mom for two months. So she,"[""Lehia"",""her mom""]",pronoun,Result,original,12.0,144.0,0,is happy.,pro
14649618,LIST5,"United Nations Secretary General Kofi Annan today discussed plans for the summit with the host, Egyptian President Hosni Mubarak. So","[""United Nations Secretary General Kofi Annan"",""the host, Egyptian President Hosni Mubarak""]",bare,Result,varied,1.0,5.0,3,their meeting can be expected soon.,possessive_pro
14649618,LIST5,"John felt sorry for the man. Later, he","[""John"",""the man""]",pronoun,Narration,varied,22.0,164.0,0,offered him money.,pro
14649618,LIST5,"John had fought against Hector. After that,","[""John"",""Hector""]",bare,Narration,varied,23.0,97.0,2,they made up/,pro
14649618,LIST5,Hailey told her daughter what to ask for. So she,"[""Hailey"",""her daughter""]",pronoun,Result,original,19.0,180.0,1,asked for it.,pro
14649618,LIST5,"The Iran-Contra judge Harold H. Greene agreed to allow Mr. Poindexter to subpoena the personal papers of ex-President Reagan, ruling that there was sufficient evidence that the data would be important to the defense. But","[""The Iran - Contra judge Harold H. Greene"",""Mr. Poindexter""]",bare,Contrast,original,29.0,87.0,3,Reagan was angry at this.,non_pro
14649618,LIST5,Philip went and told Andrew. But he,"[""Philip"",""Andrew""]",pronoun,Contrast,varied,3.0,46.0,1,kept it secret.,pro
14649618,LIST5,"President Clinton at that meeting did press the Crown Prince to cooperate with the FBI. However,","[""President Clinton"",""the Crown Prince""]",bare,Contrast,varied,27.0,123.0,3,this was deemed legal.,pro
14649618,LIST5,"Benjamin Netanyahu has recently moved ahead of Ehud Barak in popularity polls. As a result, he","[""Benjamin Netanyahu"",""Ehud Barak""]",pronoun,Result,varied,13.0,72.0,0,is now the favourite to become leader.,pro
14649618,LIST5,Peter continued talking with Charlie. So,"[""Peter"",""Charlie""]",bare,Result,varied,25.0,41.0,1,Charlie left.,non_pro
14649618,LIST5,"William was afraid and refused to kill Saul. However, he","[""William"",""Saul""]",pronoun,Contrast,varied,30.0,154.0,0,did harm him.,pro
14649618,LIST5,"At noon Friday, Patrick Buchanan advised Richard Rahn, the Chamber's chief economist, that the White House would not agree to a budget reconciliation bill unless it had firm assurances that a vote on substance would be permitted in the Senate. Two hours later,","[""Patrick Buchanan"",""Richard Rahn, the Chamber's chief economist""]",bare,Narration,original,8.0,25.0,0,he received those assurances.,pro
14649618,LIST5,"Mr. Brady was quickly on the phone with Mr. Mullins, who in turn was talking with the chairmen of the New York and Chicago exchanges. Later, he","[""Mr. Brady"",""Mr. Mullins""]",pronoun,Narration,original,5.0,20.0,0,spoke to the press.,pro
14649618,LIST5,"For balance, and in hopes of gaining some disaffected centrist votes, Mr. Papandreou managed to attract Mr. Makris, a former New Democracy Party representative and known political enemy of Mr. Mitsotakis. After that,","[""Mr. Papandreou "",""Mr. Makris""]",bare,Narration,varied,17.0,133.0,3,there were fiery debates.,zero
14649618,LIST5,Peter criticized Jeffery for saying these things. But he,"[""Peter"",""Jeffery""]",pronoun,Contrast,original,26.0,118.0,0,knew they were true.,pro
14649618,LIST5,"Mark Felt sends this memo to the acting FBI director Al Patrick Grey. However,","[""Mark Felt"",""the acting FBI director Al Patrick Grey.""]",bare,Contrast,varied,4.0,15.0,3,it was deemed unimportant.,pro
14649618,LIST5,David left the food with the man who kept supplies. So he,"[""David"",""the man who kept supplies""]",pronoun,Result,varied,9.0,36.0,0,was hungry.,pro
14649618,LIST5,Joseph served Nicolas for three years. But,"[""Joseph"",""Nicolas""]",bare,Contrast,varied,6.0,51.0,1,Nicolas dislikes him.,non_pro
14649618,LIST5,Jose gave the silver and the gold to Peter. So he,"[""Jose"",""Pater""]",pronoun,Result,varied,24.0,108.0,0,had given away his valuable possessions.,pro
14649618,LIST5,Adam refused to stop chasing Leo. But,"[""Adam"",""Leo""]",bare,Contrast,varied,11.0,159.0,1,Leo turned around and hit him.,non_pro
